,Season,team,team_full_name,conference,avg_age,avg_exp,avg_weight,avg_height,Odds,highest_salary,median_salary,total_salary,top_players,not_top_players,nb_championships,nb_champ_past_4y,nb_po_apperence,winner,ranking
820,2014,WAS,Washington Wizards,EAST,26.58823529411765,5.588235294117647,222.8823529411765,79.29411764705883,10000,13000000,3340920.0,64555085,1,14,0,0,5,0,6
821,2013,WAS,Washington Wizards,EAST,26.21052631578948,4.473684210526316,221.73684210526315,78.94736842105263,20000,13490000,1490820.0,66343388,1,19,0,0,4,0,12
822,2013,WAS,Washington Wizards,EAST,26.21052631578948,4.473684210526316,221.73684210526315,78.94736842105263,10000,13490000,1490820.0,66343388,1,19,0,0,4,0,12
823,2012,WAS,Washington Wizards,EAST,25.904761904761905,3.7142857142857135,227.3333333333333,79.85714285714286,8000,21136631,1680360.0,55386345,1,14,0,0,4,0,14
824,2012,WAS,Washington Wizards,EAST,25.904761904761905,3.7142857142857135,227.3333333333333,79.85714285714286,5000,21136631,1680360.0,55386345,1,14,0,0,4,0,14
825,2012,WAS,Washington Wizards,EAST,25.904761904761905,3.7142857142857135,227.3333333333333,79.85714285714286,15000,21136631,1680360.0,55386345,1,14,0,0,4,0,14
826,2011,WAS,Washington Wizards,EAST,25.695652173913043,3.4347826086956523,218.0,78.91304347826087,8000,19573711,2050520.0,58324988,1,17,0,0,4,0,13
827,2011,WAS,Washington Wizards,EAST,25.695652173913043,3.4347826086956523,218.0,78.91304347826087,5000,19573711,2050520.0,58324988,1,17,0,0,4,0,13
828,2011,WAS,Washington Wizards,EAST,25.695652173913043,3.4347826086956523,218.0,78.91304347826087,15000,19573711,2050520.0,58324988,1,17,0,0,4,0,13
829,2010,WAS,Washington Wizards,EAST,27.125,4.625,218.04166666666663,78.75,8000,16192080,2000100.0,73440274,1,15,0,0,4,0,14
830,2010,WAS,Washington Wizards,EAST,27.125,4.625,218.04166666666663,78.75,5000,16192080,2000100.0,73440274,1,15,0,0,4,0,14
831,2010,WAS,Washington Wizards,EAST,27.125,4.625,218.04166666666663,78.75,15000,16192080,2000100.0,73440274,1,15,0,0,4,0,14
832,2009,WAS,Washington Wizards,EAST,26.705882352941178,4.764705882352941,219.0,79.05882352941177,2500,14653466,3177870.5,70743317,1,15,0,0,4,0,15
833,2009,WAS,Washington Wizards,EAST,26.705882352941178,4.764705882352941,219.0,79.05882352941177,6000,14653466,3177870.5,70743317,1,15,0,0,4,0,15
834,2008,WAS,Washington Wizards,EAST,26.15384615384616,4.384615384615385,218.84615384615384,79.07692307692308,2500,16360094,3206000.0,65278996,1,13,0,0,4,0,5
835,2008,WAS,Washington Wizards,EAST,26.15384615384616,4.384615384615385,218.84615384615384,79.07692307692308,6000,16360094,3206000.0,65278996,1,13,0,0,4,0,5
836,2007,ATL,Atlanta Hawks,EAST,24.63157894736842,3.0,218.10526315789477,78.73684210526316,20000,12744189,1460640.0,48581972,1,18,0,0,27,0,13
837,2007,BOS,Boston Celtics,EAST,24.5,3.25,227.5625,78.6875,8000,15101625,1618320.0,62981479,1,18,16,0,27,0,15
838,2007,CHA,Charlotte Bobcats,EAST,26.88888888888889,4.333333333333333,223.27777777777777,79.38888888888889,50000,5525000,2200000.0,41964046,0,17,0,0,27,0,12
839,2007,CHI,Chicago Bulls,EAST,25.928571428571427,3.7857142857142856,218.64285714285717,78.35714285714286,1800,16000000,2655698.0,54754904,1,15,6,0,27,0,3
840,2007,CLE,Cleveland Cavaliers,EAST,27.33333333333333,5.866666666666666,221.86666666666667,79.2,900,13363012,3196050.0,62992729,1,14,0,0,15,0,2
841,2007,DAL,Dallas Mavericks,WEST,28.25,6.25,221.875,79.0625,400,16141999,1986129.5,88531846,0,20,0,0,13,0,1
842,2007,DEN,Denver Nuggets,WEST,26.666666666666668,5.111111111111111,214.16666666666663,78.22222222222223,4500,17184375,1387560.0,65517776,1,14,0,0,20,0,6
843,2007,DET,Detroit Pistons,EAST,28.266666666666666,6.733333333333333,216.26666666666668,78.93333333333334,800,11650000,2000000.0,59010951,0,16,3,1,30,0,1
844,2007,GSW,Golden State Warriors,WEST,24.8,3.15,219.3,78.7,10000,15070000,1379145.5,65012368,1,19,1,0,11,0,7
845,2007,HOU,Houston Rockets,WEST,27.466666666666665,5.2,224.46666666666667,79.66666666666667,2000,16901500,1957500.0,63837566,1,17,2,0,23,0,4
846,2007,IND,Indiana Pacers,EAST,26.473684210526315,3.789473684210526,218.31578947368425,79.52631578947368,5000,18084000,1358880.0,63118965,1,17,3,0,43,0,10
847,2007,LAC,Los Angeles Clippers,WEST,26.894736842105264,5.052631578947368,212.31578947368425,78.57894736842105,2500,14248000,839209.0,59181038,1,20,0,0,43,0,9
848,2007,LAL,Los Angeles Lakers,WEST,25.642857142857142,4.357142857142857,223.3571428571429,79.14285714285714,3500,17718750,1817141.0,78099949,1,16,9,0,43,0,8
849,2007,MEM,Memphis Grizzlies,WEST,26.33333333333333,4.055555555555555,217.44444444444449,78.44444444444444,4500,14863778,1886113.0,61960489,1,16,0,0,12,0,15
850,2007,MIA,Miami Heat,EAST,28.1875,6.3125,223.3125,79.25,600,20000000,1183174.0,64416312,1,19,1,1,12,0,5
851,2007,MIL,Milwaukee Bucks,EAST,25.0,2.7058823529411766,215.1764705882353,78.11764705882354,8000,13260000,1920000.0,63498518,1,18,1,0,16,0,14
852,2007,MIN,Minnesota Timberwolves,WEST,26.571428571428573,4.428571428571429,214.3571428571429,78.35714285714286,10000,21000000,2700000.0,66820673,1,14,0,0,16,0,12
853,2007,NJN,New Jersey Nets,EAST,26.6,4.666666666666667,221.06666666666663,79.66666666666667,1500,18084000,1097880.0,64486110,2,15,0,0,16,0,6
854,2007,NOK,New Orleans/Oklahoma City Hornets,WEST,25.73333333333333,3.6,221.86666666666667,79.06666666666666,10000,10800000,1909769.0,53748991,1,15,0,0,9,0,10
855,2007,NYK,New York Knicks,EAST,25.73333333333333,4.4,232.46666666666667,79.4,20000,17184375,7014400.0,117350866,0,19,2,0,9,0,11
856,2007,ORL,Orlando Magic,EAST,26.0,4.733333333333333,217.7333333333333,78.66666666666667,15000,16901500,3224000.0,61447108,1,15,0,0,9,0,8
857,2007,PHI,Philadelphia 76ers,EAST,26.27777777777778,4.444444444444445,216.5,79.05555555555556,12000,17600000,2800000.0,69140163,1,16,2,0,27,0,9
858,2007,PHO,Phoenix Suns,WEST,29.071428571428573,6.357142857142857,221.3571428571429,79.07142857142857,600,15070000,1870501.0,65841120,1,14,0,0,27,0,2
859,2007,POR,Portland Trail Blazers,WEST,24.705882352941178,2.7058823529411766,218.76470588235293,79.11764705882354,50000,12000000,2780160.0,75026386,0,17,1,0,30,0,13
860,2007,SAC,Sacramento Kings,WEST,27.2,5.466666666666667,222.9333333333333,78.66666666666667,3500,12500000,1460460.0,64296611,0,18,0,0,30,0,11
861,2007,SAS,San Antonio Spurs,WEST,29.4375,6.125,219.0625,79.5,450,17429672,3000000.0,65654320,1,14,4,2,30,1,3
862,2007,SEA,Seattle SuperSonics,WEST,25.75,3.625,223.875,78.875,10000,14611570,1958640.0,56986831,1,16,1,0,4,0,14
863,2007,TOR,Toronto Raptors,EAST,25.823529411764707,2.8823529411764706,219.0,78.70588235294117,10000,7280000,2739733.5,51015491,0,18,0,0,4,0,4
864,2007,UTA,Utah Jazz,WEST,24.933333333333334,2.933333333333333,229.33333333333331,78.86666666666666,8000,12364000,2395200.0,62364364,0,17,0,0,21,0,5
865,2007,WAS,Washington Wizards,EAST,26.125,4.0625,227.8125,79.875,6500,15101625,1803600.0,62733705,1,16,0,0,3,0,7
